case_id,note_id,vendor,model
102,3289,OpenAI,gpt-4o
102,3294,OpenAI,gpt-4o
102,3295,OpenAI,gpt-4o
102,3298,OpenAI,gpt-4o
103,3308,OpenAI,gpt-4o
103,3313,OpenAI,gpt-4o
103,3323,OpenAI,gpt-4o
103,3324,OpenAI,gpt-4o
103,4569,OpenAI,gpt-4o
103,3300,OpenAI,gpt-4o
103,3306,OpenAI,gpt-4o
103,3309,OpenAI,gpt-4o
103,3317,OpenAI,gpt-4o
103,4575,OpenAI,gpt-4o
103,3302,OpenAI,gpt-4o
103,3305,OpenAI,gpt-4o
103,3310,OpenAI,gpt-4o
103,4576,OpenAI,gpt-4o
103,4577,OpenAI,gpt-4o
103,3311,OpenAI,gpt-4o
103,3314,OpenAI,gpt-4o
103,3325,OpenAI,gpt-4o
103,4578,OpenAI,gpt-4o
103,4579,OpenAI,gpt-4o
104,3307,OpenAI,gpt-4o
104,3329,OpenAI,gpt-4o
104,3413,OpenAI,gpt-4o
104,4580,OpenAI,gpt-4o
104,4581,OpenAI,gpt-4o
104,3315,OpenAI,gpt-4o
104,3321,OpenAI,gpt-4o
104,3327,OpenAI,gpt-4o
104,3330,OpenAI,gpt-4o
104,4582,OpenAI,gpt-4o
104,3301,OpenAI,gpt-4o
104,3303,OpenAI,gpt-4o
104,3326,OpenAI,gpt-4o
104,3328,OpenAI,gpt-4o
104,4583,OpenAI,gpt-4o
104,3316,OpenAI,gpt-4o
104,3318,OpenAI,gpt-4o
104,3322,OpenAI,gpt-4o
104,3364,OpenAI,gpt-4o
104,3365,OpenAI,gpt-4o
105,3416,OpenAI,gpt-4o
105,3432,OpenAI,gpt-4o
105,3441,OpenAI,gpt-4o
105,3458,OpenAI,gpt-4o
105,3459,OpenAI,gpt-4o
105,3368,OpenAI,gpt-4o
105,3370,OpenAI,gpt-4o
105,3393,OpenAI,gpt-4o
105,3404,OpenAI,gpt-4o
105,3417,OpenAI,gpt-4o
105,3331,OpenAI,gpt-4o
105,3367,OpenAI,gpt-4o
105,3419,OpenAI,gpt-4o
105,3420,OpenAI,gpt-4o
105,3421,OpenAI,gpt-4o
105,3366,OpenAI,gpt-4o
105,3369,OpenAI,gpt-4o
105,3408,OpenAI,gpt-4o
105,3409,OpenAI,gpt-4o
105,3410,OpenAI,gpt-4o
106,3477,OpenAI,gpt-4o
106,3501,OpenAI,gpt-4o
106,3566,OpenAI,gpt-4o
106,3586,OpenAI,gpt-4o
106,3593,OpenAI,gpt-4o
106,3444,OpenAI,gpt-4o
106,3448,OpenAI,gpt-4o
106,3507,OpenAI,gpt-4o
106,3514,OpenAI,gpt-4o
106,3521,OpenAI,gpt-4o
106,3426,OpenAI,gpt-4o
106,3431,OpenAI,gpt-4o
106,3436,OpenAI,gpt-4o
106,3480,OpenAI,gpt-4o
106,3481,OpenAI,gpt-4o
106,3411,OpenAI,gpt-4o
106,3422,OpenAI,gpt-4o
106,3429,OpenAI,gpt-4o
106,3456,OpenAI,gpt-4o
106,3469,OpenAI,gpt-4o
107,3607,OpenAI,gpt-4o
107,3646,OpenAI,gpt-4o
107,3654,OpenAI,gpt-4o
107,3658,OpenAI,gpt-4o
107,3679,OpenAI,gpt-4o
107,3522,OpenAI,gpt-4o
107,3535,OpenAI,gpt-4o
107,3552,OpenAI,gpt-4o
107,3561,OpenAI,gpt-4o
107,3562,OpenAI,gpt-4o
107,3484,OpenAI,gpt-4o
107,3511,OpenAI,gpt-4o
107,3527,OpenAI,gpt-4o
107,3539,OpenAI,gpt-4o
107,3541,OpenAI,gpt-4o
107,3474,OpenAI,gpt-4o
107,3492,OpenAI,gpt-4o
107,3494,OpenAI,gpt-4o
107,3509,OpenAI,gpt-4o
107,3517,OpenAI,gpt-4o
108,3699,OpenAI,gpt-4o
108,3728,OpenAI,gpt-4o
108,3739,OpenAI,gpt-4o
108,3767,OpenAI,gpt-4o
108,3777,OpenAI,gpt-4o
108,3575,OpenAI,gpt-4o
108,3587,OpenAI,gpt-4o
108,3648,OpenAI,gpt-4o
108,3655,OpenAI,gpt-4o
108,3663,OpenAI,gpt-4o
108,3554,OpenAI,gpt-4o
108,3571,OpenAI,gpt-4o
108,3584,OpenAI,gpt-4o
108,3591,OpenAI,gpt-4o
108,3603,OpenAI,gpt-4o
108,3524,OpenAI,gpt-4o
108,3536,OpenAI,gpt-4o
108,3551,OpenAI,gpt-4o
108,3563,OpenAI,gpt-4o
108,3573,OpenAI,gpt-4o
109,3784,OpenAI,gpt-4o
109,3787,OpenAI,gpt-4o
109,3788,OpenAI,gpt-4o
109,3798,OpenAI,gpt-4o
109,3801,OpenAI,gpt-4o
109,3664,OpenAI,gpt-4o
109,3683,OpenAI,gpt-4o
109,3693,OpenAI,gpt-4o
109,3724,OpenAI,gpt-4o
109,3731,OpenAI,gpt-4o
109,3604,OpenAI,gpt-4o
109,3608,OpenAI,gpt-4o
109,3609,OpenAI,gpt-4o
109,3636,OpenAI,gpt-4o
109,3637,OpenAI,gpt-4o
109,3576,OpenAI,gpt-4o
109,3585,OpenAI,gpt-4o
109,3598,OpenAI,gpt-4o
109,3602,OpenAI,gpt-4o
109,3611,OpenAI,gpt-4o
110,3802,OpenAI,gpt-4o
110,3808,OpenAI,gpt-4o
110,3814,OpenAI,gpt-4o
110,3821,OpenAI,gpt-4o
110,3824,OpenAI,gpt-4o
110,3734,OpenAI,gpt-4o
110,3735,OpenAI,gpt-4o
110,3743,OpenAI,gpt-4o
110,3745,OpenAI,gpt-4o
110,3746,OpenAI,gpt-4o
110,3638,OpenAI,gpt-4o
110,3640,OpenAI,gpt-4o
110,3643,OpenAI,gpt-4o
110,3659,OpenAI,gpt-4o
110,3662,OpenAI,gpt-4o
110,3615,OpenAI,gpt-4o
110,3617,OpenAI,gpt-4o
110,3623,OpenAI,gpt-4o
110,3626,OpenAI,gpt-4o
110,3629,OpenAI,gpt-4o
112,3828,OpenAI,gpt-4o
112,3834,OpenAI,gpt-4o
112,3838,OpenAI,gpt-4o
112,3839,OpenAI,gpt-4o
112,3841,OpenAI,gpt-4o
112,3755,OpenAI,gpt-4o
112,3756,OpenAI,gpt-4o
112,3763,OpenAI,gpt-4o
112,3775,OpenAI,gpt-4o
112,3778,OpenAI,gpt-4o
112,3670,OpenAI,gpt-4o
112,3682,OpenAI,gpt-4o
112,3686,OpenAI,gpt-4o
112,3690,OpenAI,gpt-4o
112,3691,OpenAI,gpt-4o
112,3631,OpenAI,gpt-4o
112,3639,OpenAI,gpt-4o
112,3674,OpenAI,gpt-4o
112,3676,OpenAI,gpt-4o
112,3692,OpenAI,gpt-4o
113,3842,OpenAI,gpt-4o
113,3843,OpenAI,gpt-4o
113,3845,OpenAI,gpt-4o
113,3852,OpenAI,gpt-4o
113,3857,OpenAI,gpt-4o
113,3780,OpenAI,gpt-4o
113,3783,OpenAI,gpt-4o
113,3796,OpenAI,gpt-4o
113,3800,OpenAI,gpt-4o
113,3806,OpenAI,gpt-4o
113,3706,OpenAI,gpt-4o
113,3710,OpenAI,gpt-4o
113,3727,OpenAI,gpt-4o
113,3732,OpenAI,gpt-4o
113,3741,OpenAI,gpt-4o
113,3708,OpenAI,gpt-4o
113,3712,OpenAI,gpt-4o
113,3720,OpenAI,gpt-4o
113,3723,OpenAI,gpt-4o
113,3725,OpenAI,gpt-4o
114,3348,OpenAI,gpt-4o
114,3349,OpenAI,gpt-4o
114,3350,OpenAI,gpt-4o
114,3356,OpenAI,gpt-4o
114,3363,OpenAI,gpt-4o
114,3333,OpenAI,gpt-4o
114,3334,OpenAI,gpt-4o
114,3335,OpenAI,gpt-4o
114,3338,OpenAI,gpt-4o
114,3352,OpenAI,gpt-4o
114,3332,OpenAI,gpt-4o
114,3339,OpenAI,gpt-4o
114,3342,OpenAI,gpt-4o
114,3344,OpenAI,gpt-4o
114,3361,OpenAI,gpt-4o
114,3336,OpenAI,gpt-4o
114,3340,OpenAI,gpt-4o
114,3346,OpenAI,gpt-4o
114,3351,OpenAI,gpt-4o
114,3359,OpenAI,gpt-4o
115,3343,OpenAI,gpt-4o
115,3355,OpenAI,gpt-4o
115,3358,OpenAI,gpt-4o
115,3488,OpenAI,gpt-4o
115,3489,OpenAI,gpt-4o
115,3337,OpenAI,gpt-4o
115,3341,OpenAI,gpt-4o
115,3347,OpenAI,gpt-4o
115,3425,OpenAI,gpt-4o
115,4584,OpenAI,gpt-4o
115,3353,OpenAI,gpt-4o
115,3354,OpenAI,gpt-4o
115,3362,OpenAI,gpt-4o
115,3423,OpenAI,gpt-4o
115,4585,OpenAI,gpt-4o
115,3345,OpenAI,gpt-4o
115,3357,OpenAI,gpt-4o
115,3360,OpenAI,gpt-4o
115,3405,OpenAI,gpt-4o
115,3406,OpenAI,gpt-4o
116,3496,OpenAI,gpt-4o
116,3519,OpenAI,gpt-4o
116,3543,OpenAI,gpt-4o
116,3616,OpenAI,gpt-4o
116,3647,OpenAI,gpt-4o
116,3451,OpenAI,gpt-4o
116,3475,OpenAI,gpt-4o
116,3483,OpenAI,gpt-4o
116,3537,OpenAI,gpt-4o
116,3538,OpenAI,gpt-4o
116,3424,OpenAI,gpt-4o
116,3453,OpenAI,gpt-4o
116,3462,OpenAI,gpt-4o
116,3464,OpenAI,gpt-4o
116,3471,OpenAI,gpt-4o
116,3407,OpenAI,gpt-4o
116,3434,OpenAI,gpt-4o
116,3457,OpenAI,gpt-4o
116,3467,OpenAI,gpt-4o
116,3468,OpenAI,gpt-4o
117,3669,OpenAI,gpt-4o
117,3697,OpenAI,gpt-4o
117,3702,OpenAI,gpt-4o
117,3717,OpenAI,gpt-4o
117,3722,OpenAI,gpt-4o
117,3557,OpenAI,gpt-4o
117,3559,OpenAI,gpt-4o
117,3582,OpenAI,gpt-4o
117,3588,OpenAI,gpt-4o
117,3633,OpenAI,gpt-4o
117,3487,OpenAI,gpt-4o
117,3499,OpenAI,gpt-4o
117,3502,OpenAI,gpt-4o
117,3520,OpenAI,gpt-4o
117,3529,OpenAI,gpt-4o
117,3478,OpenAI,gpt-4o
117,3485,OpenAI,gpt-4o
117,3486,OpenAI,gpt-4o
117,3498,OpenAI,gpt-4o
117,3500,OpenAI,gpt-4o
118,3729,OpenAI,gpt-4o
118,3730,OpenAI,gpt-4o
118,3757,OpenAI,gpt-4o
118,3760,OpenAI,gpt-4o
118,3762,OpenAI,gpt-4o
118,3641,OpenAI,gpt-4o
118,3707,OpenAI,gpt-4o
118,3711,OpenAI,gpt-4o
118,3718,OpenAI,gpt-4o
118,3736,OpenAI,gpt-4o
118,3530,OpenAI,gpt-4o
118,3534,OpenAI,gpt-4o
118,3542,OpenAI,gpt-4o
118,3568,OpenAI,gpt-4o
118,3577,OpenAI,gpt-4o
118,3518,OpenAI,gpt-4o
118,3523,OpenAI,gpt-4o
118,3526,OpenAI,gpt-4o
118,3549,OpenAI,gpt-4o
118,3550,OpenAI,gpt-4o
120,3782,OpenAI,gpt-4o
120,3785,OpenAI,gpt-4o
120,3786,OpenAI,gpt-4o
120,3789,OpenAI,gpt-4o
120,3815,OpenAI,gpt-4o
120,3749,OpenAI,gpt-4o
120,3758,OpenAI,gpt-4o
120,3761,OpenAI,gpt-4o
120,3764,OpenAI,gpt-4o
120,3766,OpenAI,gpt-4o
120,3578,OpenAI,gpt-4o
120,3580,OpenAI,gpt-4o
120,3610,OpenAI,gpt-4o
120,3613,OpenAI,gpt-4o
120,3619,OpenAI,gpt-4o
120,3565,OpenAI,gpt-4o
120,3583,OpenAI,gpt-4o
120,3589,OpenAI,gpt-4o
120,3590,OpenAI,gpt-4o
120,3612,OpenAI,gpt-4o
121,3819,OpenAI,gpt-4o
121,3826,OpenAI,gpt-4o
121,3831,OpenAI,gpt-4o
121,3835,OpenAI,gpt-4o
121,3836,OpenAI,gpt-4o
121,3791,OpenAI,gpt-4o
121,3795,OpenAI,gpt-4o
121,3797,OpenAI,gpt-4o
121,3816,OpenAI,gpt-4o
121,3817,OpenAI,gpt-4o
121,3635,OpenAI,gpt-4o
121,3650,OpenAI,gpt-4o
121,3651,OpenAI,gpt-4o
121,3656,OpenAI,gpt-4o
121,3657,OpenAI,gpt-4o
121,3614,OpenAI,gpt-4o
121,3624,OpenAI,gpt-4o
121,3625,OpenAI,gpt-4o
121,3632,OpenAI,gpt-4o
121,3644,OpenAI,gpt-4o
122,3844,OpenAI,gpt-4o
122,3847,OpenAI,gpt-4o
122,3848,OpenAI,gpt-4o
122,3851,OpenAI,gpt-4o
122,3855,OpenAI,gpt-4o
122,3818,OpenAI,gpt-4o
122,3820,OpenAI,gpt-4o
122,3822,OpenAI,gpt-4o
122,3829,OpenAI,gpt-4o
122,3850,OpenAI,gpt-4o
122,3675,OpenAI,gpt-4o
122,3680,OpenAI,gpt-4o
122,3685,OpenAI,gpt-4o
122,3688,OpenAI,gpt-4o
122,3696,OpenAI,gpt-4o
122,3645,OpenAI,gpt-4o
122,3653,OpenAI,gpt-4o
122,3672,OpenAI,gpt-4o
122,3681,OpenAI,gpt-4o
122,3687,OpenAI,gpt-4o
124,3859,OpenAI,gpt-4o
124,3861,OpenAI,gpt-4o
124,3863,OpenAI,gpt-4o
124,3897,OpenAI,gpt-4o
124,3898,OpenAI,gpt-4o
124,3862,OpenAI,gpt-4o
124,3864,OpenAI,gpt-4o
124,3944,OpenAI,gpt-4o
124,3954,OpenAI,gpt-4o
124,3955,OpenAI,gpt-4o
124,3698,OpenAI,gpt-4o
124,3705,OpenAI,gpt-4o
124,3733,OpenAI,gpt-4o
124,3773,OpenAI,gpt-4o
124,3776,OpenAI,gpt-4o
124,3716,OpenAI,gpt-4o
124,3752,OpenAI,gpt-4o
124,3754,OpenAI,gpt-4o
124,3759,OpenAI,gpt-4o
124,3774,OpenAI,gpt-4o
131,3908,OpenAI,gpt-4o
131,3934,OpenAI,gpt-4o
131,3986,OpenAI,gpt-4o
131,3987,OpenAI,gpt-4o
131,3995,OpenAI,gpt-4o
131,3970,OpenAI,gpt-4o
131,3983,OpenAI,gpt-4o
131,4040,OpenAI,gpt-4o
131,4082,OpenAI,gpt-4o
131,4103,OpenAI,gpt-4o
131,3799,OpenAI,gpt-4o
131,3803,OpenAI,gpt-4o
131,3809,OpenAI,gpt-4o
131,3812,OpenAI,gpt-4o
131,3825,OpenAI,gpt-4o
131,3779,OpenAI,gpt-4o
131,3781,OpenAI,gpt-4o
131,3790,OpenAI,gpt-4o
131,3792,OpenAI,gpt-4o
131,3794,OpenAI,gpt-4o
134,3630,OpenAI,gpt-4o
134,3642,OpenAI,gpt-4o
134,3649,OpenAI,gpt-4o
134,3665,OpenAI,gpt-4o
134,3671,OpenAI,gpt-4o
134,3606,OpenAI,gpt-4o
134,3618,OpenAI,gpt-4o
134,3621,OpenAI,gpt-4o
134,3622,OpenAI,gpt-4o
134,3627,OpenAI,gpt-4o
134,3504,OpenAI,gpt-4o
134,3510,OpenAI,gpt-4o
134,3512,OpenAI,gpt-4o
134,3513,OpenAI,gpt-4o
134,3516,OpenAI,gpt-4o
134,3493,OpenAI,gpt-4o
134,3503,OpenAI,gpt-4o
134,3505,OpenAI,gpt-4o
134,3515,OpenAI,gpt-4o
134,3531,OpenAI,gpt-4o
141,3677,OpenAI,gpt-4o
141,3678,OpenAI,gpt-4o
141,3700,OpenAI,gpt-4o
141,3737,OpenAI,gpt-4o
141,3738,OpenAI,gpt-4o
141,3634,OpenAI,gpt-4o
141,3666,OpenAI,gpt-4o
141,3668,OpenAI,gpt-4o
141,3701,OpenAI,gpt-4o
141,3715,OpenAI,gpt-4o
141,3532,OpenAI,gpt-4o
141,3548,OpenAI,gpt-4o
141,3560,OpenAI,gpt-4o
141,3569,OpenAI,gpt-4o
141,3581,OpenAI,gpt-4o
141,3533,OpenAI,gpt-4o
141,3546,OpenAI,gpt-4o
141,3547,OpenAI,gpt-4o
141,3564,OpenAI,gpt-4o
141,3567,OpenAI,gpt-4o
142,3753,OpenAI,gpt-4o
142,3771,OpenAI,gpt-4o
142,3772,OpenAI,gpt-4o
142,3823,OpenAI,gpt-4o
142,3832,OpenAI,gpt-4o
142,3721,OpenAI,gpt-4o
142,3740,OpenAI,gpt-4o
142,3742,OpenAI,gpt-4o
142,3744,OpenAI,gpt-4o
142,3769,OpenAI,gpt-4o
142,3600,OpenAI,gpt-4o
142,3605,OpenAI,gpt-4o
142,3620,OpenAI,gpt-4o
142,3689,OpenAI,gpt-4o
142,3694,OpenAI,gpt-4o
142,3574,OpenAI,gpt-4o
142,3579,OpenAI,gpt-4o
142,3595,OpenAI,gpt-4o
142,3597,OpenAI,gpt-4o
142,3599,OpenAI,gpt-4o
144,3833,OpenAI,gpt-4o
144,3837,OpenAI,gpt-4o
144,3840,OpenAI,gpt-4o
144,3846,OpenAI,gpt-4o
144,3849,OpenAI,gpt-4o
144,3768,OpenAI,gpt-4o
144,3793,OpenAI,gpt-4o
144,3804,OpenAI,gpt-4o
144,3805,OpenAI,gpt-4o
144,3807,OpenAI,gpt-4o
144,3704,OpenAI,gpt-4o
144,3714,OpenAI,gpt-4o
144,3719,OpenAI,gpt-4o
144,3726,OpenAI,gpt-4o
144,3747,OpenAI,gpt-4o
144,3652,OpenAI,gpt-4o
144,3660,OpenAI,gpt-4o
144,3661,OpenAI,gpt-4o
144,3667,OpenAI,gpt-4o
144,3673,OpenAI,gpt-4o
145,3853,OpenAI,gpt-4o
145,3854,OpenAI,gpt-4o
145,3856,OpenAI,gpt-4o
145,3858,OpenAI,gpt-4o
145,3860,OpenAI,gpt-4o
145,3810,OpenAI,gpt-4o
145,3811,OpenAI,gpt-4o
145,3813,OpenAI,gpt-4o
145,3827,OpenAI,gpt-4o
145,3830,OpenAI,gpt-4o
145,3748,OpenAI,gpt-4o
145,3750,OpenAI,gpt-4o
145,3751,OpenAI,gpt-4o
145,3765,OpenAI,gpt-4o
145,3770,OpenAI,gpt-4o
145,3684,OpenAI,gpt-4o
145,3695,OpenAI,gpt-4o
145,3703,OpenAI,gpt-4o
145,3709,OpenAI,gpt-4o
145,3713,OpenAI,gpt-4o
